caseid;activity;timestamp
1001479;Send Purchase Order;10/04/2016 15:57
1001479;Receive Goods;20/04/2016 15:57
1001479;Scan Invoice;26/04/2016 15:57
1001479;Set Payment Block;30/04/2016 15:57
1001479;Remove Payment Block;07/05/2016 15:57
1001479;Book Invoice;19/05/2016 15:57
100148;Create Purchase Requisition Item;04/10/2016 14:37
100148;Create Purchase Order Item;06/10/2016 14:37
100148;Send Purchase Order;08/10/2016 14:37
100148;Receive Goods;15/10/2016 14:37
100148;Scan Invoice;21/10/2016 14:37
100148;Book Invoice;09/11/2016 14:37
1001480;Create Purchase Requisition Item;07/04/2016 15:57
1001480;Create Purchase Order Item;08/04/2016 15:57
1001480;Send Purchase Order;09/04/2016 15:57
1001480;Send Purchase Order Update;13/04/2016 15:57
1001480;Receive Goods;21/04/2016 15:57
1001480;Scan Invoice;27/04/2016 15:57
1001480;Book Invoice;12/05/2016 15:57
1001481;Create Purchase Requisition Item;07/04/2016 16:00
1001481;Create Purchase Order Item;08/04/2016 16:00
1001481;Send Purchase Order;11/04/2016 16:00
1001481;Change Currency;14/04/2016 16:00
1001481;Receive Goods;20/04/2016 16:00
1001481;Scan Invoice;27/04/2016 16:00
1001481;Book Invoice;07/05/2016 16:00
1001482;Create Purchase Requisition Item;06/04/2016 16:00
1001482;Create Purchase Order Item;08/04/2016 16:00
1001482;Send Purchase Order;09/04/2016 16:00
1001482;Delete Purchase Order Item;18/04/2016 16:00
1001483;Create Purchase Requisition Item;06/04/2016 16:00
1001483;Create Purchase Order Item;08/04/2016 16:00
1001483;Send Purchase Order;09/04/2016 16:00
1001483;Block Purchase Order Item;19/04/2016 16:00
1001484;Create Purchase Requisition Item;07/04/2016 16:00
1001484;Create Purchase Order Item;08/04/2016 16:00
1001484;Send Purchase Order;10/04/2016 16:00
1001484;Block Purchase Order Item;15/04/2016 16:00
1001484;Reactivate Purchase Order Item;19/04/2016 16:00
1001484;Receive Goods;24/04/2016 16:00
1001484;Scan Invoice;30/04/2016 16:00
1001484;Book Invoice;16/05/2016 16:00
1001485;Create Purchase Requisition Item;06/04/2016 16:00
1001485;Create Purchase Order Item;08/04/2016 16:00
1001485;Refuse Purchase Order Item;09/04/2016 16:00
1001486;Create Purchase Requisition Item;06/04/2016 16:00
1001486;Create Purchase Order Item;08/04/2016 16:00
1001486;Send Purchase Order;11/04/2016 16:00
1001486;Receive Goods;17/04/2016 16:00
1001486;Scan Invoice;22/04/2016 16:00
1001486;Book Invoice;03/05/2016 16:00
1001487;Create Purchase Requisition Item;06/04/2016 16:00
1001487;Create Purchase Order Item;08/04/2016 16:00
1001487;Send Purchase Order;10/04/2016 16:00
1001487;Receive Goods;17/04/2016 16:00
1001487;Scan Invoice;24/04/2016 16:00
1001487;Book Invoice;05/05/2016 16:00
1001488;Create Purchase Requisition Item;06/04/2016 16:00
1001488;Create Purchase Order Item;08/04/2016 16:00
1001488;Send Purchase Order;10/04/2016 16:00
1001488;Receive Goods;18/04/2016 16:00
1001488;Scan Invoice;25/04/2016 16:00
1001488;Book Invoice;11/05/2016 16:00
1001489;Create Purchase Requisition Item;06/04/2016 16:00
1001489;Create Purchase Order Item;08/04/2016 16:00
1001489;Send Purchase Order;10/04/2016 16:00
1001489;Receive Goods;18/04/2016 16:00
1001489;Scan Invoice;23/04/2016 16:00
1001489;Book Invoice;10/05/2016 16:00
100149;Create Purchase Requisition Item;04/10/2016 14:40
100149;Create Purchase Order Item;06/10/2016 14:40
100149;Send Purchase Order;07/10/2016 14:40
100149;Receive Goods;16/10/2016 14:40
100149;Scan Invoice;23/10/2016 14:40
100149;Book Invoice;02/11/2016 14:40
1001490;Create Purchase Requisition Item;05/04/2016 16:08
1001490;Create Purchase Order Item;08/04/2016 16:08
1001490;Send Purchase Order;09/04/2016 16:08
1001490;Receive Goods;17/04/2016 16:08
1001490;Scan Invoice;23/04/2016 16:08
1001490;Book Invoice;06/05/2016 16:08
1001491;Create Purchase Requisition Item;06/04/2016 16:08
1001491;Create Purchase Order Item;08/04/2016 16:08
1001491;Send Purchase Order;11/04/2016 16:08
1001491;Receive Goods;18/04/2016 16:08
1001491;Scan Invoice;24/04/2016 16:08
1001491;Book Invoice;12/05/2016 16:08
1001492;Create Purchase Requisition Item;07/04/2016 16:08
1001492;Create Purchase Order Item;08/04/2016 16:08
1001492;Send Purchase Order;10/04/2016 16:08
1001492;Receive Goods;18/04/2016 16:08
1001492;Scan Invoice;24/04/2016 16:08
1001492;Book Invoice;08/05/2016 16:08
1001493;Create Purchase Requisition Item;14/03/2016 10:00
1001493;Create Purchase Order Item;15/03/2016 10:00
1001493;Send Purchase Order;17/03/2016 10:00
1001493;Change Price;25/03/2016 10:00
1001493;Receive Goods;03/04/2016 10:00
1001493;Scan Invoice;08/04/2016 10:00
1001493;Book Invoice;24/04/2016 10:00
1001494;Create Purchase Requisition Item;12/03/2016 10:00
1001494;Create Purchase Order Item;15/03/2016 10:00
1001494;Send Purchase Order;18/03/2016 10:00
1001494;Change Price;22/03/2016 10:00
1001494;Receive Goods;04/04/2016 10:00
1001494;Scan Invoice;06/04/2016 10:00
1001494;Book Invoice;22/04/2016 10:00
1001495;Create Purchase Requisition Item;07/04/2016 16:08
1001495;Create Purchase Order Item;08/04/2016 16:08
1001495;Send Purchase Order;11/04/2016 16:08
1001495;Receive Goods;16/04/2016 16:08
1001495;Scan Invoice;23/04/2016 16:08
1001495;Book Invoice;03/05/2016 16:08
1001496;Create Purchase Requisition Item;12/03/2016 10:00
1001496;Create Purchase Order Item;15/03/2016 10:00
1001496;Send Purchase Order;17/03/2016 10:00
1001496;Change Price;22/03/2016 10:00
1001496;Receive Goods;05/04/2016 10:00
1001496;Scan Invoice;08/04/2016 10:00
1001496;Book Invoice;26/04/2016 10:00
1001497;Create Purchase Requisition Item;14/03/2016 10:00
1001497;Create Purchase Order Item;15/03/2016 10:00
1001497;Send Purchase Order;18/03/2016 10:00
1001497;Change Price;25/03/2016 10:00
1001497;Receive Goods;03/04/2016 10:00
1001497;Scan Invoice;07/04/2016 10:00
1001497;Book Invoice;27/04/2016 10:00
1001498;Create Purchase Requisition Item;05/04/2016 16:08
1001498;Create Purchase Order Item;08/04/2016 16:08
1001498;Send Purchase Order;10/04/2016 16:08
1001498;Receive Goods;18/04/2016 16:08
1001498;Scan Invoice;25/04/2016 16:08
1001498;Book Invoice;05/05/2016 16:08
1001499;Create Purchase Requisition Item;13/03/2016 10:00
1001499;Create Purchase Order Item;15/03/2016 10:00
1001499;Send Purchase Order;16/03/2016 10:00
1001499;Change Price;25/03/2016 10:00
1001499;Receive Goods;02/04/2016 10:00
1001499;Scan Invoice;10/04/2016 10:00
1001499;Book Invoice;22/04/2016 10:00
10015;Create Purchase Order Item;27/01/2016 12:17
10015;Send Purchase Order;30/01/2016 12:17
10015;Receive Goods;05/02/2016 12:17
10015;Scan Invoice;13/02/2016 12:17
10015;Book Invoice;27/02/2016 12:17
100150;Create Purchase Requisition Item;03/10/2016 14:40
100150;Create Purchase Order Item;06/10/2016 14:40
100150;Send Purchase Order;09/10/2016 14:40
100150;Receive Goods;15/10/2016 14:40
100150;Scan Invoice;21/10/2016 14:40
100150;Book Invoice;01/11/2016 14:40
1001500;Create Purchase Requisition Item;13/03/2016 10:00
1001500;Create Purchase Order Item;15/03/2016 10:00
1001500;Send Purchase Order;17/03/2016 10:00
1001500;Change Price;24/03/2016 10:00
1001500;Receive Goods;04/04/2016 10:00
1001500;Scan Invoice;08/04/2016 10:00
1001500;Book Invoice;20/04/2016 10:00
1001501;Create Purchase Requisition Item;06/04/2016 16:08
1001501;Create Purchase Order Item;08/04/2016 16:08
1001501;Send Purchase Order;10/04/2016 16:08
1001501;Receive Goods;17/04/2016 16:08
1001501;Scan Invoice;25/04/2016 16:08
1001501;Book Invoice;10/05/2016 16:08
1001502;Create Purchase Requisition Item;12/03/2016 10:00
1001502;Create Purchase Order Item;15/03/2016 10:00
1001502;Send Purchase Order;18/03/2016 10:00
1001502;Change Price;23/03/2016 10:00
1001502;Receive Goods;05/04/2016 10:00
1001502;Scan Invoice;10/04/2016 10:00
1001502;Book Invoice;18/04/2016 10:00
1001503;Scan Invoice;13/09/2016 10:00
1001503;Create Purchase Order Item;15/09/2016 10:00
1001503;Send Purchase Order;17/09/2016 10:00
1001503;Receive Goods;24/09/2016 10:00
1001503;Book Invoice;07/10/2016 10:00
1001504;Scan Invoice;12/08/2016 10:00
1001504;Create Purchase Order Item;15/08/2016 10:00
1001504;Send Purchase Order;17/08/2016 10:00
1001504;Receive Goods;27/08/2016 10:00
1001504;Book Invoice;13/09/2016 10:00
1001505;Scan Invoice;13/10/2016 10:00
1001505;Create Purchase Order Item;15/10/2016 10:00
1001505;Send Purchase Order;16/10/2016 10:00
1001505;Receive Goods;25/10/2016 10:00
1001505;Book Invoice;10/11/2016 10:00
1001506;Create Purchase Requisition Item;06/04/2016 16:10
1001506;Create Purchase Order Item;08/04/2016 16:10
1001506;Send Purchase Order;10/04/2016 16:10
1001506;Change Price;18/04/2016 16:10
1001506;Receive Goods;26/04/2016 16:10
1001506;Scan Invoice;30/04/2016 16:10
1001506;Book Invoice;13/05/2016 16:10
1001507;Create Purchase Requisition Item;12/04/2016 08:48
1001507;Create Purchase Order Item;15/04/2016 08:48
1001507;Send Purchase Order;17/04/2016 08:48
1001507;Change Price;25/04/2016 08:48
1001507;Receive Goods;06/05/2016 08:48
1001507;Scan Invoice;08/05/2016 08:48
1001507;Book Invoice;19/05/2016 08:48
1001508;Create Purchase Requisition Item;06/04/2016 16:10
1001508;Create Purchase Order Item;08/04/2016 16:10
1001508;Send Purchase Order;11/04/2016 16:10
1001508;Change Price;17/04/2016 16:10
1001508;Receive Goods;25/04/2016 16:10
1001508;Scan Invoice;30/04/2016 16:10
1001508;Book Invoice;21/05/2016 16:10
1001509;Create Purchase Requisition Item;06/04/2016 16:10
1001509;Create Purchase Order Item;08/04/2016 16:10
1001509;Send Purchase Order;09/04/2016 16:10
1001509;Change Price;17/04/2016 16:10
1001509;Receive Goods;27/04/2016 16:10
1001509;Scan Invoice;01/05/2016 16:10
1001509;Book Invoice;13/05/2016 16:10
100151;Create Purchase Requisition Item;04/10/2016 14:42
100151;Create Purchase Order Item;06/10/2016 14:42
100151;Send Purchase Order;08/10/2016 14:42
100151;Receive Goods;16/10/2016 14:42
100151;Scan Invoice;23/10/2016 14:42
100151;Book Invoice;07/11/2016 14:42
1001510;Create Purchase Order Item;08/04/2016 16:10
1001510;Send Purchase Order;11/04/2016 16:10
1001510;Receive Goods;17/04/2016 16:10
1001510;Scan Invoice;24/04/2016 16:10
1001510;Book Invoice;05/05/2016 16:10
1001511;Create Purchase Order Item;08/04/2016 16:10
1001511;Send Purchase Order;11/04/2016 16:10
1001511;Receive Goods;20/04/2016 16:10
1001511;Scan Invoice;24/04/2016 16:10
1001511;Book Invoice;09/05/2016 16:10
1001512;Create Purchase Order Item;08/04/2016 16:10
1001512;Send Purchase Order;11/04/2016 16:10
1001512;Receive Goods;17/04/2016 16:10
1001512;Scan Invoice;25/04/2016 16:10
1001512;Book Invoice;11/05/2016 16:10
1001513;Create Purchase Order Item;08/04/2016 16:10
1001513;Send Purchase Order;10/04/2016 16:10
1001513;Receive Goods;16/04/2016 16:10
1001513;Scan Invoice;25/04/2016 16:10
1001513;Book Invoice;12/05/2016 16:10
1001514;Create Purchase Requisition Item;14/03/2016 10:00
1001514;Create Purchase Order Item;15/03/2016 10:00
1001514;Send Purchase Order;17/03/2016 10:00
1001514;Change Price;23/03/2016 10:00
1001514;Receive Goods;04/04/2016 10:00
1001514;Scan Invoice;09/04/2016 10:00
1001514;Book Invoice;18/04/2016 10:00
1001515;Create Purchase Requisition Item;14/03/2016 10:00
1001515;Create Purchase Order Item;15/03/2016 10:00
1001515;Send Purchase Order;18/03/2016 10:00
1001515;Change Price;23/03/2016 10:00
1001515;Receive Goods;05/04/2016 10:00
1001515;Scan Invoice;08/04/2016 10:00
1001515;Book Invoice;21/04/2016 10:00
1001516;Create Purchase Requisition Item;06/04/2016 16:13
1001516;Create Purchase Order Item;08/04/2016 16:13
1001516;Send Purchase Order;10/04/2016 16:13
1001516;Receive Order Confirmation;13/04/2016 16:13
1001516;Receive Goods;18/04/2016 16:13
1001516;Scan Invoice;26/04/2016 16:13
1001516;Book Invoice;08/05/2016 16:13
1001517;Create Purchase Requisition Item;14/03/2016 10:00
1001517;Create Purchase Order Item;15/03/2016 10:00
1001517;Send Purchase Order;17/03/2016 10:00
1001517;Change Price;24/03/2016 10:00
1001517;Receive Goods;05/04/2016 10:00
1001517;Scan Invoice;10/04/2016 10:00
1001517;Book Invoice;21/04/2016 10:00
1001518;Create Purchase Requisition Item;14/03/2016 10:00
1001518;Create Purchase Order Item;15/03/2016 10:00
1001518;Send Purchase Order;16/03/2016 10:00
1001518;Change Price;26/03/2016 10:00
1001518;Receive Goods;05/04/2016 10:00
1001518;Scan Invoice;07/04/2016 10:00
1001518;Book Invoice;19/04/2016 10:00
1001519;Create Purchase Requisition Item;07/04/2016 16:13
1001519;Create Purchase Order Item;08/04/2016 16:13
1001519;Send Purchase Order;11/04/2016 16:13
1001519;Dun Order Confirmation;14/04/2016 16:13
1001519;Receive Order Confirmation;16/04/2016 16:13
1001519;Receive Goods;22/04/2016 16:13
1001519;Book Invoice;01/05/2016 16:13
1001519;Scan Invoice;02/05/2016 16:13
100152;Create Purchase Requisition Item;04/10/2016 14:42
100152;Create Purchase Order Item;06/10/2016 14:42
100152;Send Purchase Order;07/10/2016 14:42
100152;Receive Goods;17/10/2016 14:42
100152;Scan Invoice;20/10/2016 14:42
100152;Book Invoice;04/11/2016 14:42
1001520;Create Purchase Requisition Item;14/03/2016 10:00
1001520;Create Purchase Order Item;15/03/2016 10:00
1001520;Send Purchase Order;17/03/2016 10:00
1001520;Change Price;24/03/2016 10:00
1001520;Receive Goods;03/04/2016 10:00
1001520;Scan Invoice;09/04/2016 10:00
1001520;Book Invoice;24/04/2016 10:00
1001521;Create Purchase Requisition Item;14/03/2016 10:00
1001521;Create Purchase Order Item;15/03/2016 10:00
1001521;Send Purchase Order;17/03/2016 10:00
1001521;Change Price;25/03/2016 10:00
1001521;Receive Goods;02/04/2016 10:00
1001521;Scan Invoice;07/04/2016 10:00
1001521;Book Invoice;22/04/2016 10:00
1001522;Create Purchase Requisition Item;06/04/2016 16:14
1001522;Create Purchase Order Item;08/04/2016 16:14
1001522;Send Purchase Order;11/04/2016 16:14
1001522;Change Currency;13/04/2016 16:14
1001522;Receive Goods;19/04/2016 16:14
1001522;Scan Invoice;24/04/2016 16:14
1001522;Book Invoice;12/05/2016 16:14
1001523;Create Purchase Requisition Item;06/04/2016 16:14
1001523;Create Purchase Order Item;08/04/2016 16:14
1001523;Send Purchase Order;10/04/2016 16:14
1001523;Delete Purchase Order Item;20/04/2016 16:14
1001524;Create Purchase Requisition Item;06/04/2016 16:14
1001524;Create Purchase Order Item;08/04/2016 16:14
1001524;Send Purchase Order;11/04/2016 16:14
1001524;Block Purchase Order Item;20/04/2016 16:14
1001525;Create Purchase Requisition Item;07/04/2016 16:14
1001525;Create Purchase Order Item;08/04/2016 16:14
1001525;Send Purchase Order;11/04/2016 16:14
1001525;Block Purchase Order Item;13/04/2016 16:14
1001525;Reactivate Purchase Order Item;19/04/2016 16:14
1001525;Receive Goods;24/04/2016 16:14
1001525;Scan Invoice;29/04/2016 16:14
1001525;Book Invoice;17/05/2016 16:14
1001526;Create Purchase Requisition Item;05/04/2016 16:21
1001526;Create Purchase Order Item;08/04/2016 16:21
1001526;Refuse Purchase Order Item;10/04/2016 16:21
1001527;Create Purchase Requisition Item;05/04/2016 16:21
1001527;Create Purchase Order Item;08/04/2016 16:21
1001527;Send Purchase Order;10/04/2016 16:21
1001527;Receive Goods;16/04/2016 16:21
1001527;Scan Invoice;24/04/2016 16:21
1001527;Book Invoice;06/05/2016 16:21
1001528;Create Purchase Requisition Item;03/07/2016 06:19
1001528;Create Purchase Order Item;06/07/2016 06:19
1001528;Send Purchase Order;09/07/2016 06:19
1001528;Receive Goods;18/07/2016 06:19
1001528;Scan Invoice;21/07/2016 06:19
1001528;Book Invoice;05/08/2016 06:19
1001529;Create Purchase Requisition Item;07/04/2016 16:26
1001529;Create Purchase Order Item;08/04/2016 16:26
1001529;Send Purchase Order;10/04/2016 16:26
1001529;Change Quantity;16/04/2016 10:32
1001529;Receive Goods;19/04/2016 16:26
1001529;Scan Invoice;23/04/2016 16:26
1001529;Book Invoice;12/05/2016 16:26
100153;Create Purchase Requisition Item;05/10/2016 14:43
100153;Create Purchase Order Item;06/10/2016 14:43
100153;Send Purchase Order;07/10/2016 14:43
100153;Receive Goods;14/10/2016 14:43
100153;Scan Invoice;22/10/2016 14:43
100153;Book Invoice;10/11/2016 14:43
1001530;Create Purchase Requisition Item;14/04/2016 11:47
1001530;Create Purchase Order Item;16/04/2016 11:47
1001530;Send Purchase Order;18/04/2016 11:47
1001530;Receive Goods;25/04/2016 11:47
1001530;Scan Invoice;30/04/2016 11:47
1001530;Book Invoice;12/05/2016 11:47
1001531;Create Purchase Requisition Item;07/04/2016 16:28
1001531;Create Purchase Order Item;08/04/2016 16:28
1001531;Send Purchase Order;10/04/2016 16:28
1001531;Receive Goods;19/04/2016 16:28
1001531;Scan Invoice;26/04/2016 16:28
1001531;Book Invoice;05/05/2016 16:28
1001532;Create Purchase Requisition Item;06/04/2016 16:28
1001532;Create Purchase Order Item;08/04/2016 16:28
1001532;Send Purchase Order;09/04/2016 16:28
1001532;Receive Goods;20/04/2016 16:28
1001532;Scan Invoice;23/04/2016 16:28
1001532;Book Invoice;07/05/2016 16:28
1001533;Create Purchase Requisition Item;07/04/2016 16:28
1001533;Create Purchase Order Item;08/04/2016 16:28
1001533;Send Purchase Order;09/04/2016 16:28
1001533;Receive Goods;18/04/2016 16:28
1001533;Scan Invoice;24/04/2016 16:28
1001533;Book Invoice;05/05/2016 16:28
1001534;Create Purchase Requisition Item;07/04/2016 16:35
1001534;Create Purchase Order Item;08/04/2016 16:35
1001534;Send Purchase Order;11/04/2016 16:35
1001534;Receive Goods;20/04/2016 16:35
1001534;Scan Invoice;25/04/2016 16:35
1001534;Book Invoice;30/04/2016 16:35
1001534;Change Quantity;05/05/2016 11:53
1001534;Change Quantity;05/05/2016 13:25
1001535;Create Purchase Requisition Item;02/05/2016 13:25
1001535;Create Purchase Order Item;05/05/2016 13:25
1001535;Send Purchase Order;08/05/2016 13:25
1001535;Receive Goods;13/05/2016 13:25
1001535;Scan Invoice;22/05/2016 13:25
1001535;Book Invoice;08/06/2016 13:25
1001536;Create Purchase Requisition Item;06/04/2016 16:41
1001536;Create Purchase Order Item;08/04/2016 16:41
1001536;Send Purchase Order;11/04/2016 16:41
1001536;Receive Goods;18/04/2016 16:41
1001536;Scan Invoice;25/04/2016 16:41
1001536;Book Invoice;11/05/2016 16:41
1001537;Create Purchase Requisition Item;06/04/2016 16:41
1001537;Create Purchase Order Item;08/04/2016 16:41
